Subclass	Superfamily	Family	Insertion	Count	Reads	mean_subcov
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$456468$456655	108	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59be20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ac40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59aa60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ce20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59be80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59abe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ca60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59aca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ba60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ae80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ad60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ca00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59afa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59aee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59af40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ba00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bf40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59aa00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ab80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ab20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ae20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ad00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59b1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59adc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59aac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59c7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59bca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59cb80>}	0.9969795999207763
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$456811$457356	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fa60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fa00>}	0.3761467889908257
DNA	P	PROTOP_A	PROTOP_A$4_RaGOO$458076$458287	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e760>}	1.0
DNA	P	PROTOP	PROTOP$4_RaGOO$458337$458668	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e880>}	0.6163141993957704
LINE	I-Jockey	FW2_DM	FW2_DM$4_RaGOO$463600$464699	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d160>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$464705$465014	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$479773$479957	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$482833$483252	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$486561$487648	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$486820$487048	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$488049$489124	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$498969$499449	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$501266$502507	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$502502$502844	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$504052$504551	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$507041$507210	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$508762$509014	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$515011$515454	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$517182$517829	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$517587$517889	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$524266$524822	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$524876$525039	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$529841$530121	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$530132$530363	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$531459$532104	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$532731$533064	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$537175$537565	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$542729$543016	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59a640>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$543977$544176	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$549267$551117	38	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59dc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59da00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59dca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59db20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59db80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59de20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59dac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ddc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59dbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59dd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59da60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59de80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59dd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59dee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59df40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59dfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59d880>}	1.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$569121$570268	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$570098$570451	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$4_RaGOO$570685$570900	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$572341$572527	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$574761$574924	0	set()	0.0
LINE	R1	R1_DM	R1_DM$4_RaGOO$579586$582842	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$583099$583743	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$588381$588739	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$590645$591073	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$590771$590999	0	set()	0.0
LINE	I-Jockey	FW3_DM	FW3_DM$4_RaGOO$595514$595751	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$595810$596136	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$4_RaGOO$598550$599605	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f1c0>}	0.7703001579778831
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$608325$608702	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$612475$612819	0	set()	0.0
LINE	I-Jockey	Jockey2	Jockey2$4_RaGOO$613071$613423	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$614145$614449	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$614820$615127	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$615244$615416	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$616891$617120	0	set()	0.0
LTR	Gypsy	MICROPIA_I	MICROPIA_I$4_RaGOO$617814$622319	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f2e0>}	0.35960044395116536
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$624165$624519	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$627215$627549	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$628179$628517	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$632207$632584	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$633087$633380	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$634350$634598	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$4_RaGOO$634916$635194	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$635599$635888	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$636593$636954	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f3a0>}	1.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$4_RaGOO$638924$639677	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f460>}	0.7224435590969456
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$639737$640000	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$644595$644769	5	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f580>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$653922$654117	71	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59efa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ed60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ea00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ea60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ee20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59eca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fe20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ee80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ffa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ef40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ed00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ff40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59edc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a12e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59eb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a11c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59eac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fe80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59eee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ebe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59ec40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59eb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59fca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59e8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a10a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f59f760>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$658454$659354	18	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a16a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a14c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a19a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a17c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a15e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a18e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1400>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$659404$659665	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$661457$661921	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$4_RaGOO$664477$665065	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1b20>}	1.0
DNA	TcMar-Tc1	TC1_DM	TC1_DM$4_RaGOO$665053$666724	0	set()	0.0
LINE	R1	R1_DM	R1_DM$4_RaGOO$665574$666125	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$666728$667002	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$681702$681958	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a13a0>}	0.2421875
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$683549$683866	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$688556$689043	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$690129$690485	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$692736$693186	0	set()	0.0
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$4_RaGOO$694501$695385	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$700061$700431	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f5a1b80>}	0.10540540540540541
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$706546$706720	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$707374$707561	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$713217$713683	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$732660$733660	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$733204$733611	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$735132$735335	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$740570$740883	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$752663$752817	0	set()	0.0
DNA	TcMar-Tc1	TC1_DM	TC1_DM$4_RaGOO$756609$757207	0	set()	0.0
